Total_Stops,Price,Dep_time,Arrival_time,Duration,Day_of_week,Month_sin,Month_cos,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1,7832,1015,625,1050,3,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,16259,240,775,535,5,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,510,680,170,3,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,16736,700,495,1235,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,13217,565,325,1200,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6637,770,1260,490,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,1135,720,1025,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8401,600,1155,555,3,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3873,540,685,145,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,12410,1200,265,505,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15129,1385,755,810,5,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4423,780,950,170,2,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,16079,780,1140,360,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15894,870,535,1105,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9103,295,1140,845,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8991,585,495,1350,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,7893,1010,1100,1530,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4575,150,240,90,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3873,540,685,145,4,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,7832,345,1280,935,3,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3597,885,1025,140,2,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,13759,1270,1405,1575,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,1135,1320,185,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3873,415,570,155,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,9794,360,1140,780,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6681,810,495,1125,2,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4423,1275,15,180,6,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10844,505,1190,685,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7258,555,1260,705,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4995,620,710,90,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14924,1255,1140,1325,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6590,400,625,1665,4,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,10262,1255,755,940,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5515,540,690,150,5,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6643,1150,1185,1475,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2754,1145,1235,90,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,6493,1025,1335,310,6,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6218,1085,1410,325,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10861,355,1155,800,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7094,455,970,515,2,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2227,1365,10,85,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4544,1190,1370,180,6,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7664,350,980,630,3,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8016,1065,1245,180,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3807,1370,80,150,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,12698,430,1155,725,0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8586,390,280,1330,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7064,390,280,1330,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5601,335,530,195,6,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7317,945,1325,380,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3,12797,600,630,1470,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4226,375,630,255,5,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14151,1020,1415,395,6,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6628,645,95,890,2,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8033,240,410,170,5,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11200,635,1140,505,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,930,1085,155,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5192,1360,640,720,2,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13014,580,265,1125,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,1270,1355,1525,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15603,420,930,510,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4239,465,640,175,2,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13044,845,605,1200,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12898,1095,1140,1485,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6013,515,1035,520,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,14781,990,1355,365,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12557,1050,265,655,3,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13875,285,1130,845,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11507,575,265,1130,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5510,855,1005,150,1,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10198,985,5,460,6,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8355,620,1055,435,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8016,1135,1320,185,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6314,635,1260,625,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5831,310,480,170,5,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,1155,265,550,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15136,835,95,700,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7832,1235,625,830,3,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3859,500,635,135,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,4174,915,1065,150,5,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,19225,345,685,340,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10518,285,1260,975,5,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,430,605,175,5,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7276,600,765,165,6,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12192,600,1140,540,6,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11410,1005,430,865,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,915,1065,150,3,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,1135,1245,1550,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,12436,775,1155,1820,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,430,605,175,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2227,1280,1370,90,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,10262,1255,755,940,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,17024,480,265,1225,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,9296,380,265,1325,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6094,1085,1270,185,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8586,505,280,1215,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10919,405,265,1300,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9495,1000,15,455,6,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14714,1310,265,395,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5201,850,1030,180,0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,7090,585,565,1420,2,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4575,550,640,90,2,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,9646,425,970,545,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5636,120,445,325,2,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,425,970,545,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4050,1180,1270,90,5,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14714,1310,1140,1270,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,915,1065,150,1,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10577,1095,1140,1485,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3898,1255,1420,165,5,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14571,1200,720,960,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8016,360,525,165,1,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6287,295,720,425,3,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8366,1010,475,905,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15400,690,1130,440,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8553,1180,1340,160,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3841,415,570,155,1,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,10021,355,460,1545,1,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,1065,1205,140,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,4332,695,840,145,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3898,1255,1420,165,4,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,21375,785,1010,1665,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,8610,430,1405,975,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4804,1035,1190,155,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13591,865,1155,1730,5,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14781,390,980,590,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9134,480,795,315,4,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10493,355,460,1545,6,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8147,700,540,1280,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3873,1340,40,140,4,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,14571,1135,720,1025,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11003,630,1285,655,6,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10262,1155,265,550,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12719,135,1130,995,3,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,1255,1140,1325,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7171,1020,1185,165,4,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4423,355,515,160,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,12616,1045,95,490,5,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12970,1035,1155,1560,5,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14914,1270,605,775,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3210,175,260,85,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4632,465,640,175,6,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12373,1050,265,655,3,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,865,1015,150,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,21829,695,1260,565,6,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13587,480,1260,780,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12819,1385,265,1760,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6151,1210,430,660,2,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,915,1090,175,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,15135,450,1130,680,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6794,1030,90,500,1,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8610,1020,1220,1640,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,12723,350,750,1840,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7662,720,795,1515,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14343,1020,95,515,5,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6795,620,90,910,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3873,1340,40,140,3,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2754,1145,1235,90,2,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,16666,370,1275,905,2,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,11098,295,755,460,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10539,1020,1325,1745,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9929,420,1155,735,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,990,980,1430,6,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12692,575,865,1730,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9212,1250,265,455,3,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13727,900,90,630,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4282,295,465,170,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10844,1135,980,1285,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7480,1040,565,965,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,1015,1195,180,2,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12373,1370,755,825,5,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7215,700,1260,560,3,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7480,365,565,1640,3,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8143,540,1260,720,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,1105,1280,175,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10844,1200,495,735,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5621,1270,5,175,4,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,9555,1220,1220,1440,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4777,90,255,165,3,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7648,575,750,175,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,10308,560,855,295,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,21219,700,1140,440,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11319,560,855,295,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,1270,1245,1415,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15078,1095,90,435,3,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2017,1365,15,90,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4409,1370,80,150,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5054,455,730,275,6,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10111,350,1330,980,4,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4273,1230,1400,170,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,8576,1010,475,905,4,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8016,1065,1245,180,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8016,915,1090,175,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
